35,53,36
35,53,37
36,53,35
36,53,36
36,53,37
36,54,35
36,54,36
36,54,37
37,23,34
37,23,35
37,23,36
37,24,33
37,24,34
37,24,35
37,24,36
37,24,37
37,25,33
37,25,34
37,25,35
37,25,36
37,25,37
37,26,34
37,26,35
37,26,36
37,26,37
37,26,38
37,26,39
37,27,34
37,27,35
37,27,36
37,27,37
37,27,38
37,27,39
37,27,40
37,28,34
37,28,35
37,28,36
37,28,37
37,28,38
37,28,39
37,28,40
37,29,35
37,29,36
37,29,37
37,29,38
37,29,39
37,29,40
37,30,35
37,30,36
37,30,37
37,30,38
37,30,39
37,30,40
37,31,35
37,31,36
37,31,37
37,31,38
37,31,39
37,31,40
37,32,36
37,32,37
37,32,38
37,32,39
37,32,40
37,32,41
37,33,37
37,33,38
37,33,39
37,33,40
37,33,41
37,33,42
37,34,37
37,34,38
37,34,39
37,34,40
37,34,41
37,34,42
37,35,38
37,35,39
37,35,40
37,46,40
37,46,41
37,47,40
37,47,41
37,51,38
37,51,39
37,51,40
37,52,35
37,52,36
37,52,37
37,52,38
37,52,39
37,52,40
37,53,35
37,53,36
37,53,37
37,53,38
37,53,39
37,53,40
37,54,34
37,54,35
37,54,36
37,54,37
37,54,38
37,54,39
37,54,40
37,55,34
37,55,35
37,55,36
37,55,37
37,55,38
37,55,39
37,55,40
37,56,34
37,56,35
37,56,36
37,56,37
37,57,34
37,57,35
37,57,36
37,58,34
37,58,35
38,23,32
38,23,33
38,23,34
38,23,35
38,23,36
38,24,32
38,24,33
38,24,34
38,24,35
38,24,36
38,24,37
38,25,32
38,25,33
38,25,34
38,25,35
38,25,36
38,25,37
38,26,33
38,26,34
38,26,35
38,26,36
38,26,37
38,26,38
38,26,39
38,27,33
38,27,34
38,27,35
38,27,36
38,27,37
38,27,38
38,27,39
38,27,40
38,28,33
38,28,34
38,28,35
38,28,36
38,28,37
38,28,38
38,28,39
38,28,40
38,29,34
38,29,35
38,29,36
38,29,37
38,29,38
38,29,39
38,29,40
38,30,34
38,30,35
38,30,36
38,30,37
38,30,38
38,30,39
38,30,40
38,31,35
38,31,36
38,31,37
38,31,38
38,31,39
38,31,40
38,31,41
38,32,35
38,32,36
38,32,37
38,32,38
38,32,39
38,32,40
38,32,41
38,33,36
38,33,37
38,33,38
38,33,39
38,33,40
38,33,41
38,33,42
38,34,36
38,34,37
38,34,38
38,34,39
38,34,40
38,34,41
38,34,42
38,35,38
38,35,39
38,35,40
38,46,40
38,46,41
38,47,39
38,47,40
38,47,41
38,47,42
38,48,39
38,48,40
38,48,41
38,49,36
38,49,37
38,49,39
38,49,40
38,50,36
38,50,37
38,50,38
38,50,39
38,50,40
38,51,36
38,51,37
38,51,38
38,51,39
38,51,40
38,52,35
38,52,36
38,52,37
38,52,38
38,52,39
38,52,40
38,53,34
38,53,35
38,53,36
38,53,37
38,53,38
38,53,39
38,53,40
38,54,34
38,54,35
38,54,36
38,54,37
38,54,38
38,54,39
38,54,40
38,55,33
38,55,34
38,55,35
38,55,36
38,55,37
38,55,38
38,55,39
38,55,40
38,56,32
38,56,33
38,56,34
38,56,35
38,56,36
38,56,37
38,56,38
38,57,32
38,57,33
38,57,34
38,57,35
38,57,36
38,57,37
38,58,32
38,58,33
38,58,34
38,58,35
38,58,36
39,23,32
39,23,33
39,23,34
39,23,35
39,23,36
39,24,32
39,24,33
39,24,34
39,24,35
39,24,36
39,24,37
39,25,32
39,25,33
39,25,34
39,25,35
39,25,36
39,25,37
39,26,32
39,26,33
39,26,34
39,26,35
39,26,36
39,26,37
39,26,38
39,26,39
39,27,32
39,27,33
39,27,34
39,27,35
39,27,36
39,27,37
39,27,38
39,27,39
39,27,40
39,28,33
39,28,34
39,28,35
39,28,36
39,28,37
39,28,38
39,28,39
39,28,40
39,29,34
39,29,35
39,29,36
39,29,37
39,29,38
39,29,39
39,29,40
39,30,34
39,30,35
39,30,36
39,30,37
39,30,38
39,30,39
39,30,40
39,31,34
39,31,35
39,31,36
39,31,37
39,31,38
39,31,39
39,31,40
39,31,41
39,32,35
39,32,36
39,32,37
39,32,38
39,32,39
39,32,40
39,32,41
39,32,42
39,33,35
39,33,36
39,33,37
39,33,38
39,33,39
39,33,40
39,33,41
39,33,42
39,34,35
39,34,36
39,34,37
39,34,38
39,34,39
39,34,40
39,34,41
39,34,42
39,35,38
39,35,39
39,35,40
39,46,40
39,46,41
39,47,38
39,47,39
39,47,40
39,47,41
39,47,42
39,48,38
39,48,39
39,48,40
39,48,41
39,48,42
39,49,35
39,49,36
39,49,37
39,49,38
39,49,39
39,49,40
39,49,41
39,50,35
39,50,36
39,50,37
39,50,38
39,50,39
39,50,40
39,50,41
39,51,35
39,51,36
39,51,37
39,51,38
39,51,39
39,51,40
39,51,41
39,52,35
39,52,36
39,52,37
39,52,38
39,52,39
39,52,40
39,52,41
39,53,34
39,53,35
39,53,36
39,53,37
39,53,38
39,53,39
39,53,40
39,54,33
39,54,34
39,54,35
39,54,36
39,54,37
39,54,38
39,54,39
39,54,40
39,55,32
39,55,33
39,55,34
39,55,35
39,55,36
39,55,37
39,55,38
39,55,39
39,55,40
39,56,32
39,56,33
39,56,34
39,56,35
39,56,36
39,56,37
39,56,38
39,57,32
39,57,33
39,57,34
39,57,35
39,57,36
39,57,37
39,58,32
39,58,33
39,58,34
39,58,35
39,58,36
39,58,37
40,22,31
40,22,32
40,22,33
40,22,34
40,23,30
40,23,31
40,23,32
40,23,33
40,23,34
40,23,35
40,24,30
40,24,31
40,24,32
40,24,33
40,24,34
40,24,35
40,24,36
40,25,30
40,25,31
40,25,32
40,25,33
40,25,34
40,25,35
40,25,36
40,25,37
40,26,31
40,26,32
40,26,33
40,26,34
40,26,35
40,26,36
40,26,37
40,27,32
40,27,33
40,27,34
40,27,35
40,27,36
40,27,37
40,28,32
40,28,33
40,28,34
40,28,35
40,28,36
40,28,37
40,29,32
40,29,33
40,29,34
40,29,35
40,29,36
40,29,37
40,30,33
40,30,34
40,30,35
40,30,36
40,30,37
40,31,33
40,31,34
40,31,35
40,31,36
40,31,37
40,32,33
40,32,34
40,32,35
40,32,36
40,32,40
40,32,41
40,33,33
40,33,34
40,33,35
40,33,40
40,33,41
40,34,40
40,34,41
40,46,40
40,46,41
40,47,40
40,47,41
40,47,42
40,48,34
40,48,40
40,48,41
40,48,42
40,49,33
40,49,34
40,49,36
40,49,37
40,49,38
40,49,39
40,49,40
40,49,41
40,49,42
40,50,33
40,50,34
40,50,35
40,50,36
40,50,37
40,50,38
40,50,39
40,50,40
40,50,41
40,50,42
40,51,33
40,51,34
40,51,35
40,51,36
40,51,37
40,51,38
40,51,39
40,51,40
40,51,41
40,51,42
40,52,33
40,52,34
40,52,35
40,52,36
40,52,37
40,52,38
40,52,39
40,52,40
40,52,41
40,53,32
40,53,33
40,53,34
40,53,35
40,53,36
40,53,37
40,53,38
40,53,39
40,53,40
40,54,32
40,54,33
40,54,34
40,54,35
40,54,36
40,54,37
40,54,38
40,54,39
40,55,31
40,55,32
40,55,33
40,55,34
40,55,35
40,55,36
40,55,37
40,55,38
40,56,31
40,56,32
40,56,33
40,56,34
40,56,35
40,56,36
40,56,37
40,57,31
40,57,32
40,57,33
40,57,34
40,57,35
40,57,36
40,57,37
40,58,31
40,58,32
40,58,33
40,58,34
40,58,35
40,58,36
40,58,37
40,59,30
40,59,31
40,59,32
40,59,33
40,59,34
40,60,30
40,60,31
40,60,32
40,60,33
40,61,30
40,61,31
41,22,30
41,22,31
41,22,32
41,22,33
41,22,34
41,23,29
41,23,30
41,23,31
41,23,32
41,23,33
41,23,34
41,24,29
41,24,30
41,24,31
41,24,32
41,24,33
41,24,34
41,24,35
41,25,29
41,25,30
41,25,31
41,25,32
41,25,33
41,25,34
41,25,35
41,25,36
41,26,30
41,26,31
41,26,32
41,26,33
41,26,34
41,26,35
41,26,36
41,27,31
41,27,32
41,27,33
41,27,34
41,27,35
41,27,36
41,28,32
41,28,33
41,28,34
41,28,35
41,28,36
41,29,32
41,29,33
41,29,34
41,29,35
41,29,36
41,30,32
41,30,33
41,30,34
41,30,35
41,30,36
41,31,32
41,31,33
41,31,34
41,31,35
41,31,36
41,32,32
41,32,33
41,32,34
41,32,35
41,33,32
41,33,33
41,33,34
41,47,41
41,47,42
41,48,34
41,48,41
41,48,42
41,49,33
41,49,34
41,49,41
41,49,42
41,50,31
41,50,32
41,50,33
41,50,34
41,50,35
41,50,36
41,50,40
41,50,41
41,50,42
41,51,31
41,51,32
41,51,33
41,51,34
41,51,35
41,51,36
41,51,40
41,51,41
41,52,31
41,52,32
41,52,33
41,52,34
41,52,35
41,52,36
41,53,31
41,53,32
41,53,33
41,53,34
41,53,35
41,53,36
41,54,31
41,54,32
41,54,33
41,54,34
41,54,35
41,54,36
41,55,31
41,55,32
41,55,33
41,55,34
41,55,35
41,55,36
41,56,31
41,56,32
41,56,33
41,56,34
41,56,35
41,56,36
41,57,31
41,57,32
41,57,33
41,57,34
41,57,35
41,57,36
41,58,30
41,58,31
41,58,32
41,58,33
41,58,34
41,58,35
41,58,36
41,59,29
41,59,30
41,59,31
41,59,32
41,59,33
41,59,34
41,60,29
41,60,30
41,60,31
41,60,32
41,60,33
41,61,30
41,61,31
42,22,29
42,22,30
42,22,31
42,22,32
42,22,33
42,22,34
42,23,29
42,23,30
42,23,31
42,23,32
42,23,33
42,23,34
42,24,29
42,24,30
42,24,31
42,24,32
42,24,33
42,24,34
42,25,29
42,25,30
42,25,31
42,25,32
42,25,33
42,25,34
42,25,35
42,26,29
42,26,30
42,26,31
42,26,32
42,26,33
42,26,34
42,26,35
42,27,30
42,27,31
42,27,32
42,27,33
42,27,34
42,27,35
42,28,31
42,28,32
42,28,33
42,28,34
42,28,35
42,29,32
42,29,33
42,29,34
42,29,35
42,30,32
42,30,33
42,30,34
42,30,35
42,31,32
42,31,33
42,31,34
42,31,35
42,32,32
42,32,33
42,32,34
42,33,32
42,33,33
42,33,34
42,34,32
42,47,41
42,48,34
42,48,41
42,49,33
42,49,34
42,50,31
42,50,32
42,50,33
42,50,34
42,50,35
42,50,41
42,51,31
42,51,32
42,51,33
42,51,34
42,51,35
42,52,31
42,52,32
42,52,33
42,52,34
42,52,35
42,53,31
42,53,32
42,53,33
42,53,34
42,53,35
42,54,31
42,54,32
42,54,33
42,54,34
42,54,35
42,55,31
42,55,32
42,55,33
42,55,34
42,55,35
42,56,31
42,56,32
42,56,33
42,56,34
42,56,35
42,57,30
42,57,31
42,57,32
42,57,33
42,57,34
42,57,35
42,58,29
42,58,30
42,58,31
42,58,32
42,58,33
42,58,34
42,59,29
42,59,30
42,59,31
42,59,32
42,59,33
42,60,29
42,60,30
42,60,31
42,60,32
42,61,30
42,61,31
43,21,29
43,21,30
43,21,31
43,22,29
43,22,30
43,22,31
43,22,32
43,22,33
43,23,28
43,23,29
43,23,30
43,23,31
43,23,32
43,23,33
43,23,34
43,24,28
43,24,29
43,24,30
43,24,31
43,24,32
43,24,33
43,24,34
43,25,28
43,25,29
43,25,30
43,25,31
43,25,32
43,25,33
43,25,34
43,26,29
43,26,30
43,26,31
43,26,32
43,26,33
43,26,34
43,27,29
43,27,30
43,27,31
43,27,32
43,27,33
43,27,34
43,28,29
43,28,30
43,28,31
43,28,32
43,28,33
43,28,34
43,29,29
43,29,30
43,29,31
43,29,32
43,29,33
43,29,34
43,30,29
43,30,30
43,30,31
43,30,32
43,30,33
43,30,34
43,31,29
43,31,30
43,31,31
43,31,32
43,31,33
43,31,34
43,32,29
43,32,30
43,32,31
43,32,32
43,32,33
43,33,30
43,33,31
43,33,32
43,34,31
43,48,31
43,48,32
43,48,33
43,49,31
43,49,32
43,49,33
43,50,31
43,50,32
43,50,33
43,50,34
43,51,30
43,51,31
43,51,32
43,51,33
43,51,34
43,52,30
43,52,31
43,52,32
43,52,33
43,52,34
43,53,30
43,53,31
43,53,32
43,53,33
43,53,34
43,54,29
43,54,30
43,54,31
43,54,32
43,54,33
43,54,34
43,55,29
43,55,30
43,55,31
43,55,32
43,55,33
43,55,34
43,56,29
43,56,30
43,56,31
43,56,32
43,56,33
43,56,34
43,57,29
43,57,30
43,57,31
43,57,32
43,57,33
43,57,34
43,58,29
43,58,30
43,58,31
43,58,32
43,58,33
43,58,34
43,59,29
43,59,30
43,59,31
43,59,32
43,59,33
43,60,29
43,60,30
43,60,31
43,60,32
43,61,29
43,61,30
43,61,31
44,20,29
44,20,30
44,21,29
44,21,30
44,21,31
44,22,28
44,22,29
44,22,30
44,22,31
44,22,32
44,22,33
44,23,28
44,23,29
44,23,30
44,23,31
44,23,32
44,23,33
44,24,28
44,24,29
44,24,30
44,24,31
44,24,32
44,24,33
44,25,28
44,25,29
44,25,30
44,25,31
44,25,32
44,25,33
44,26,28
44,26,29
44,26,30
44,26,31
44,26,32
44,26,33
44,27,28
44,27,29
44,27,30
44,27,31
44,27,32
44,27,33
44,28,29
44,28,30
44,28,31
44,28,32
44,28,33
44,29,29
44,29,30
44,29,31
44,29,32
44,29,33
44,30,29
44,30,30
44,30,31
44,30,32
44,30,33
44,31,29
44,31,30
44,31,31
44,31,32
44,31,33
44,32,29
44,32,30
44,32,31
44,32,32
44,32,33
44,33,30
44,33,31
44,33,32
44,48,31
44,49,30
44,49,31
44,50,30
44,50,31
44,50,32
44,50,33
44,51,29
44,51,30
44,51,31
44,51,32
44,51,33
44,52,29
44,52,30
44,52,31
44,52,32
44,52,33
44,53,29
44,53,30
44,53,31
44,53,32
44,53,33
44,54,29
44,54,30
44,54,31
44,54,32
44,54,33
44,55,29
44,55,30
44,55,31
44,55,32
44,55,33
44,56,28
44,56,29
44,56,30
44,56,31
44,56,32
44,56,33
44,57,28
44,57,29
44,57,30
44,57,31
44,57,32
44,57,33
44,58,28
44,58,29
44,58,30
44,58,31
44,58,32
44,58,33
44,59,28
44,59,29
44,59,30
44,59,31
44,59,32
44,59,33
44,60,28
44,60,29
44,60,30
44,60,31
44,60,32
44,61,29
44,61,30
44,61,31
45,20,29
45,20,30
45,21,29
45,21,30
45,21,31
45,22,28
45,22,29
45,22,30
45,22,31
45,22,32
45,23,28
45,23,29
45,23,30
45,23,31
45,23,32
45,24,28
45,24,29
45,24,30
45,24,31
45,24,32
45,25,28
45,25,29
45,25,30
45,25,31
45,25,32
45,26,28
45,26,29
45,26,30
45,26,31
45,26,32
45,27,28
45,27,29
45,27,30
45,27,31
45,27,32
45,27,33
45,28,28
45,28,29
45,28,30
45,28,31
45,28,32
45,28,33
45,29,29
45,29,30
45,29,31
45,29,32
45,29,33
45,30,29
45,30,30
45,30,31
45,30,32
45,31,29
45,31,30
45,31,31
45,31,32
45,32,30
45,32,31
45,32,32
45,48,31
45,49,30
45,49,31
45,50,29
45,50,30
45,50,31
45,50,32
45,51,29
45,51,30
45,51,31
45,51,32
45,51,33
45,52,29
45,52,30
45,52,31
45,52,32
45,52,33
45,53,29
45,53,30
45,53,31
45,53,32
45,53,33
45,54,29
45,54,30
45,54,31
45,54,32
45,55,29
45,55,30
45,55,31
45,55,32
45,56,28
45,56,29
45,56,30
45,56,31
45,56,32
45,56,33
45,57,28
45,57,29
45,57,30
45,57,31
45,57,32
45,57,33
45,58,28
45,58,29
45,58,30
45,58,31
45,58,32
45,58,33
45,59,27
45,59,28
45,59,29
45,59,30
45,59,31
45,59,32
45,59,33
45,60,27
45,60,28
45,60,29
45,60,30
45,60,31
45,60,32
45,61,28
45,61,29
45,61,30
45,61,31
46,22,27
46,22,28
46,22,29
46,22,30
46,22,31
46,23,26
46,23,27
46,23,28
46,23,29
46,23,30
46,23,31
46,24,26
46,24,27
46,24,28
46,24,29
46,24,30
46,24,31
46,25,26
46,25,27
46,25,28
46,25,29
46,25,30
46,25,31
46,26,26
46,26,27
46,26,28
46,26,29
46,26,30
46,26,31
46,27,26
46,27,27
46,27,28
46,27,29
46,27,30
46,27,31
46,28,26
46,28,27
46,28,28
46,28,29
46,28,30
46,28,31
46,29,26
46,29,27
46,29,28
46,29,29
46,29,30
46,29,31
46,30,26
46,30,27
46,30,28
46,30,29
46,30,30
46,30,31
46,31,26
46,31,27
46,31,28
46,31,29
46,31,30
46,31,31
46,32,26
46,32,27
46,32,28
46,50,29
46,50,30
46,51,28
46,51,29
46,51,30
46,52,28
46,52,29
46,52,30
46,52,31
46,53,28
46,53,29
46,53,30
46,53,31
46,54,28
46,54,29
46,54,30
46,54,31
46,55,27
46,55,28
46,55,29
46,55,30
46,55,31
46,56,27
46,56,28
46,56,29
46,56,30
46,56,31
46,56,32
46,56,33
46,57,27
46,57,28
46,57,29
46,57,30
46,57,31
46,57,32
46,57,33
46,58,27
46,58,28
46,58,29
46,58,30
46,58,31
46,58,32
46,58,33
46,59,26
46,59,27
46,59,28
46,59,29
46,59,30
46,59,31
46,59,32
46,59,33
46,60,26
46,60,27
46,60,28
46,60,29
46,60,30
46,60,31
46,60,32
46,61,27
46,61,28
46,61,29
46,61,30
46,61,31
47,22,26
47,22,27
47,22,28
47,22,29
47,22,30
47,22,31
47,23,26
47,23,27
47,23,28
47,23,29
47,23,30
47,23,31
47,24,25
47,24,26
47,24,27
47,24,28
47,24,29
47,24,30
47,24,31
47,25,25
47,25,26
47,25,27
47,25,28
47,25,29
47,25,30
47,25,31
47,26,26
47,26,27
47,26,28
47,26,29
47,26,30
47,26,31
47,27,26
47,27,27
47,27,28
47,27,29
47,27,30
47,27,31
47,28,26
47,28,27
47,28,28
47,28,29
47,28,30
47,28,31
47,29,26
47,29,27
47,29,28
47,29,29
47,29,30
47,29,31
47,30,26
47,30,27
47,30,28
47,30,29
47,30,30
47,30,31
47,31,26
47,31,27
47,31,28
47,31,29
47,32,26
47,32,27
47,32,28
47,50,29
47,51,28
47,51,29
47,51,30
47,52,28
47,52,29
47,52,30
47,52,31
47,53,27
47,53,28
47,53,29
47,53,30
47,53,31
47,54,27
47,54,28
47,54,29
47,54,30
47,54,31
47,55,26
47,55,27
47,55,28
47,55,29
47,55,30
47,55,31
47,56,26
47,56,27
47,56,28
47,56,29
47,56,30
47,56,31
47,56,32
47,56,33
47,57,26
47,57,27
47,57,28
47,57,29
47,57,30
47,57,31
47,57,32
47,57,33
47,58,26
47,58,27
47,58,28
47,58,29
47,58,30
47,58,31
47,58,32
47,58,33
47,59,26
47,59,27
47,59,28
47,59,29
47,59,30
47,59,31
47,59,32
47,60,26
47,60,27
47,60,28
47,60,29
47,60,30
47,60,31
47,61,27
47,61,28
47,61,29
47,61,30
47,61,31
48,22,26
48,22,27
48,22,28
48,22,29
48,22,30
48,22,31
48,23,25
48,23,26
48,23,27
48,23,28
48,23,29
48,23,30
48,23,31
48,24,25
48,24,26
48,24,27
48,24,28
48,24,29
48,24,30
48,24,31
48,25,25
48,25,26
48,25,27
48,25,28
48,25,29
48,25,30
48,25,31
48,26,26
48,26,27
48,26,28
48,26,29
48,26,30
48,26,31
48,27,26
48,27,27
48,27,28
48,27,29
48,27,30
48,27,31
48,28,26
48,28,27
48,28,28
48,28,29
48,28,30
48,28,31
48,29,26
48,29,27
48,29,28
48,29,29
48,29,30
48,30,26
48,30,27
48,30,28
48,30,29
48,30,30
48,31,26
48,31,27
48,31,28
48,31,29
48,32,27
48,32,28
48,50,28
48,50,29
48,51,28
48,51,29
48,51,30
48,52,28
48,52,29
48,52,30
48,52,31
48,53,26
48,53,27
48,53,28
48,53,29
48,53,30
48,53,31
48,54,26
48,54,27
48,54,28
48,54,29
48,54,30
48,54,31
48,55,26
48,55,27
48,55,28
48,55,29
48,55,30
48,55,31
48,56,26
48,56,27
48,56,28
48,56,29
48,56,30
48,56,31
48,56,32
48,57,26
48,57,27
48,57,28
48,57,29
48,57,30
48,57,31
48,57,32
48,57,33
48,58,26
48,58,27
48,58,28
48,58,29
48,58,30
48,58,31
48,58,32
48,58,33
48,59,25
48,59,26
48,59,27
48,59,28
48,59,29
48,59,30
48,59,31
48,60,25
48,60,26
48,60,27
48,60,28
48,60,29
48,60,30
48,60,31
48,61,26
48,61,27
48,61,28
48,61,29
48,61,30
49,22,26
49,22,27
49,22,28
49,22,29
49,22,30
49,22,31
49,23,25
49,23,26
49,23,27
49,23,28
49,23,29
49,23,30
49,23,31
49,24,25
49,24,26
49,24,27
49,24,28
49,24,29
49,24,30
49,24,31
49,25,25
49,25,26
49,25,27
49,25,28
49,25,29
49,25,30
49,25,31
49,26,24
49,26,25
49,26,26
49,26,27
49,26,28
49,26,29
49,26,30
49,26,31
49,27,24
49,27,25
49,27,26
49,27,27
49,27,28
49,27,29
49,27,30
49,27,31
49,28,24
49,28,25
49,28,26
49,28,27
49,28,28
49,28,29
49,28,30
49,28,31
49,29,24
49,29,25
49,29,26
49,29,27
49,29,28
49,29,29
49,29,30
49,29,31
49,30,24
49,30,25
49,30,26
49,30,27
49,30,28
49,30,29
49,30,30
49,30,31
49,31,25
49,31,26
49,31,27
49,31,28
49,31,29
49,31,30
49,32,26
49,32,27
49,33,26
49,49,27
49,49,28
49,50,27
49,50,28
49,50,29
49,50,30
49,51,28
49,51,29
49,51,30
49,51,31
49,52,25
49,52,26
49,52,27
49,52,28
49,52,29
49,52,30
49,52,31
49,53,25
49,53,26
49,53,27
49,53,28
49,53,29
49,53,30
49,53,31
49,54,25
49,54,26
49,54,27
49,54,28
49,54,29
49,54,30
49,54,31
49,55,25
49,55,26
49,55,27
49,55,28
49,55,29
49,55,30
49,55,31
49,56,25
49,56,26
49,56,27
49,56,28
49,56,29
49,56,30
49,56,31
49,57,23
49,57,24
49,57,25
49,57,26
49,57,27
49,57,28
49,57,29
49,57,30
49,57,31
49,58,23
49,58,24
49,58,25
49,58,26
49,58,27
49,58,28
49,58,29
49,58,30
49,58,31
49,59,24
49,59,25
49,59,26
49,59,27
49,59,28
49,59,29
49,59,30
49,59,31
49,60,24
49,60,25
49,60,26
49,60,27
49,60,28
49,60,29
49,60,30
49,61,25
49,61,26
49,61,27
49,61,28
49,61,29
49,61,30
50,22,26
50,22,27
50,22,28
50,22,29
50,22,30
50,23,25
50,23,26
50,23,27
50,23,28
50,23,29
50,23,30
50,23,31
50,24,25
50,24,26
50,24,27
50,24,28
50,24,29
50,24,30
50,24,31
50,25,25
